textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Bhutan,74,Rockville,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Bhutan,125,Silver Spring,28,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Bhutan,74,Silver Spring,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Arbutus,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Arbutus,25,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Arnold,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Arnold,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Baltimore,285,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Baltimore,351,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Beltsville,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Beltsville,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Catonsville,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Catonsville,14,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,College Park,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,College Park,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Elkridge,24,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Elkridge,17,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Gaithersburg,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Gaithersburg,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Glen Burnie,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Glen Burnie,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Greenbelt,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Greenbelt,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Halethorpe,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Halethorpe,28,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Helethorpe,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Helethorpe,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Jessup,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Jessup,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Laurel,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Laurel,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Pikesville,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Pikesville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Riverdale,11,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Riverdale Park,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Riverdale Park,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Rockville,11,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Rockville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Savage,17,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Savage,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burma,427,Silver Spring,39,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burma,531,Silver Spring,57,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burundi,0,Baltimore,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burundi,44,Baltimore,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burundi,0,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burundi,44,Riverdale,18,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Burundi,0,Silver Spring,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Burundi,44,Silver Spring,22,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Cambodia,3,Baltimore,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Cambodia,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Central African Republic,11,Baltimore,11,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Central African Republic,1,Baltimore,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",China,0,Silver Spring,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",China,1,Silver Spring,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Colombia,17,Silver Spring,17,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Colombia,0,Silver Spring,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Cuba,35,Baltimore,12,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Cuba,7,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Cuba,35,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Cuba,7,Riverdale,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Cuba,35,Silver Spring,23,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Cuba,7,Silver Spring,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Dem. Rep. Congo,167,Baltimore,79,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Dem. Rep. Congo,187,Baltimore,79,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Dem. Rep. Congo,167,Riverdale,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Dem. Rep. Congo,187,Riverdale,9,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Dem. Rep. Congo,167,Silver Spring,87,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Dem. Rep. Congo,187,Silver Spring,99,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",El Salvador,0,Baltimore,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",El Salvador,2,Baltimore,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Eritrea,105,Baltimore,74,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Eritrea,147,Baltimore,98,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Eritrea,105,Halethorpe,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Eritrea,147,Halethorpe,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Eritrea,105,Riverdale,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Eritrea,147,Riverdale,26,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Eritrea,105,Silver Spring,25,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Eritrea,147,Silver Spring,23,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Eritrea,105,Takoma Park,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Eritrea,147,Takoma Park,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Baltimore,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Baltimore,9,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Ellicott City,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Ellicott City,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Montgomery Village,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Montgomery Village,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Riverdale,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Rockville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Rockville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ethiopia,21,Silver Spring,11,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ethiopia,36,Silver Spring,19,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Guinea,1,Baltimore,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Guinea,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Baltimore,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Baltimore,12,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Bowie,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Bowie,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Catonsville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Catonsville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Germantown,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Germantown,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Parkville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Parkville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Riverdale,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Rockville,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Rockville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Rosedale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Rosedale,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iran,30,Silver Spring,15,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iran,43,Silver Spring,23,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Baltimore,101,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Baltimore,34,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Bethesda,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Bethesda,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Columbia,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Columbia,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Elkridge,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Elkridge,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Ellicott City,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Ellicott City,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Essex,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Essex,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Gaithersburg,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Gaithersburg,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Glen Burnie,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Glen Burnie,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Halethorpe,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Halethorpe,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Parkville,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Parkville,9,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Riverdale,8,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Riverdale,9,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Rockville,6,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Rockville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Iraq,257,Silver Spring,126,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Iraq,143,Silver Spring,86,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335","Korea, North",4,Glen Burnie,4,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453","Korea, North",0,Glen Burnie,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Liberia,1,Hyattsville,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Liberia,0,Hyattsville,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Mauritania,4,Baltimore,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Mauritania,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Mauritania,4,Silver Spring,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Mauritania,0,Silver Spring,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Moldova,3,Baltimore,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Moldova,2,Baltimore,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Nepal,0,Baltimore,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Nepal,1,Baltimore,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Pakistan,9,Baltimore,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Pakistan,4,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Pakistan,9,Silver Spring,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Pakistan,4,Silver Spring,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Republic of South Sudan,1,Baltimore,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Republic of South Sudan,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Russia,0,Baltimore,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Russia,18,Baltimore,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Russia,0,Silver Spring,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Russia,18,Silver Spring,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Rwanda,1,Baltimore,1,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Rwanda,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Sierra Leone,0,Hyattsville,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Sierra Leone,1,Hyattsville,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Somalia,34,Baltimore,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Somalia,25,Baltimore,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Somalia,34,Glen Burnie,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Somalia,25,Glen Burnie,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Somalia,34,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Somalia,25,Riverdale,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Somalia,34,Silver Spring,25,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Somalia,25,Silver Spring,7,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Sri Lanka (Ceylon),0,Suitland,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Sri Lanka (Ceylon),1,Suitland,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Sudan,56,Baltimore,46,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Sudan,125,Baltimore,87,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Sudan,56,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Sudan,125,Riverdale,16,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Sudan,56,Silver Spring,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Sudan,125,Silver Spring,22,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Syria,7,Baltimore,7,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Syria,35,Baltimore,23,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Syria,7,Riverdale,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Syria,35,Riverdale,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Syria,7,Severna Park,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Syria,35,Severna Park,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Syria,7,Silver Spring,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Syria,35,Silver Spring,10,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Uganda,2,Silver Spring,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Uganda,0,Silver Spring,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Ukraine,0,Baltimore,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Ukraine,2,Baltimore,2,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Vietnam,2,Silver Spring,2,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Vietnam,0,Silver Spring,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2014,"1,335",Yemen,3,Baltimore,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Maryland,CY 2015,"1,453",Yemen,0,Baltimore,0,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,Boston,10,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,Boston,9,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,Lowell,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,Lowell,4,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,South Boston,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,South Boston,10,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,Springfield,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,Springfield,5,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,Waltham,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,Waltham,3,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Afghanistan,18,Worcester,5,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Afghanistan,32,Worcester,1,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Belarus,3,West Springfield,3,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Belarus,6,West Springfield,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Chelsea,26,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Chelsea,6,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Lowell,8,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Lowell,15,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Lynn,18,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Lynn,11,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Springfield,27,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Springfield,40,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,West Springfield,84,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,West Springfield,47,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Westfield,0,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Westfield,7,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Bhutan,280,Worcester,117,"72,820"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2015,"1,666",Bhutan,204,Worcester,78,"66,517"
From: 01 Jan 2014,To: 31 Dec 2015,Massachusetts,CY 2014,"1,892",Burma,88,Boston,18,"72,820"
