textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Bhutan,104,Minneapolis,35,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Bhutan,97,Roseville,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Bhutan,104,Roseville,22,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Bhutan,97,Saint Paul,49,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Bhutan,104,Saint Paul,43,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Apple Valley,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Apple Valley,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Edina,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Edina,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Farmington,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Farmington,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Fulda,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Fulda,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Maplewood,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Maplewood,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Minneapolis,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Minneapolis,37,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Richfield,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Richfield,11,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Roseville,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Roseville,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Saint Paul,575,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Saint Paul,380,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Burma,594,Worthington,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Burma,440,Worthington,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Congo,0,Minneapolis,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Congo,3,Minneapolis,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Djibouti,0,Excelsior,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Djibouti,3,Excelsior,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Djibouti,0,Hopkins,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Djibouti,3,Hopkins,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Eritrea,5,Falcon Heights,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Eritrea,31,Falcon Heights,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Eritrea,5,Maple Grove,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Eritrea,31,Maple Grove,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Eritrea,5,Minneapolis,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Eritrea,31,Minneapolis,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Eritrea,5,Saint Paul,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Eritrea,31,Saint Paul,22,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Eritrea,5,Worthington,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Eritrea,31,Worthington,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Apple Valley,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Apple Valley,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Brooklyn Center,12,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Brooklyn Center,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Brooklyn Park,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Brooklyn Park,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Crystal,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Crystal,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Eagan,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Eagan,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Minneapolis,41,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Minneapolis,11,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Mounds View,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Mounds View,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Richfield,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Richfield,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Saint Paul,14,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Saint Paul,7,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Wayzata,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Wayzata,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Ethiopia,72,Woodbury,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Ethiopia,27,Woodbury,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Guinea,1,Brooklyn Center,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Guinea,0,Brooklyn Center,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iran,0,Chaska,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iran,9,Chaska,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iran,0,Minneapolis,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iran,9,Minneapolis,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iran,0,Rochester,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iran,9,Rochester,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iran,0,Shoreview,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iran,9,Shoreview,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Anoka,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Anoka,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Blaine,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Blaine,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Chaska,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Chaska,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Columbia Heights,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Columbia Heights,7,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Coon Rapids,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Coon Rapids,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Edina,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Edina,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Fergus Falls,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Fergus Falls,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Fridley,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Fridley,16,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Minneapolis,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Minneapolis,7,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Moorhead,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Moorhead,9,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Morristown,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Morristown,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Mounds View,6,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Mounds View,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Rochester,28,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Rochester,52,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Iraq,61,Saint Paul,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Iraq,104,Saint Paul,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kazakhstan,4,Prior Lake,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kazakhstan,8,Prior Lake,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kazakhstan,4,Shakopee,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kazakhstan,8,Shakopee,7,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kyrgyzstan,5,Farmington,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kyrgyzstan,12,Farmington,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kyrgyzstan,5,Jordan,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kyrgyzstan,12,Jordan,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kyrgyzstan,5,Savage,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kyrgyzstan,12,Savage,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Kyrgyzstan,5,Shakopee,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Kyrgyzstan,12,Shakopee,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Laos,12,Minneapolis,7,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Laos,0,Minneapolis,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Laos,12,Plymouth,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Laos,0,Plymouth,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Laos,12,Saint Paul,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Laos,0,Saint Paul,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Latvia,4,Chaska,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Latvia,0,Chaska,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Big Lake,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Big Lake,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Brooklyn Center,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Brooklyn Center,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Brooklyn Park,29,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Brooklyn Park,10,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Coon Rapids,6,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Coon Rapids,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Crystal,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Crystal,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Fridley,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Fridley,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Hopkins,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Hopkins,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Minneapolis,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Minneapolis,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,New Hope,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,New Hope,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Roseville,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Roseville,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Liberia,52,Saint Paul,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Liberia,19,Saint Paul,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Blaine,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Blaine,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Bloomington,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Bloomington,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Brooklyn Park,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Brooklyn Park,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Coon Rapids,4,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Coon Rapids,8,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Elk River,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Elk River,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Ramsey,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Ramsey,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Moldova,8,Saint Louis Park,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Moldova,28,Saint Louis Park,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Blaine,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Blaine,9,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Eagan,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Eagan,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Lakeville,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Lakeville,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Saint Paul,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Saint Paul,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Savage,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Savage,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Russia,7,Shakopee,5,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Russia,34,Shakopee,13,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Sierra Leone,8,Brooklyn Park,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Sierra Leone,0,Brooklyn Park,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Apple Valley,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Apple Valley,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Brooklyn,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Brooklyn,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Brooklyn Center,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Brooklyn Center,2,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Brooklyn Park,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Brooklyn Park,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Burnsville,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Burnsville,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Columbia Heights,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Columbia Heights,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Eden Prairie,6,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Eden Prairie,9,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Falcon Heights,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Falcon Heights,4,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Faribault,7,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Faribault,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Golden Valley,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Golden Valley,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Hopkins,12,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Hopkins,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Minneapolis,79,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Minneapolis,121,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Owatonna,8,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Owatonna,6,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Pelican Rapids,10,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Pelican Rapids,3,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Richfield,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Richfield,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Rochester,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Rochester,12,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Roseville,19,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Roseville,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Saint Cloud,11,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Saint Cloud,13,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Saint Louis Park,3,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Saint Louis Park,1,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Saint Paul,2,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Saint Paul,57,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Saint Peter,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Saint Peter,10,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Shakopee,1,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Shakopee,0,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Somalia,171,Willmar,7,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Somalia,254,Willmar,9,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Sudan,1,Austin,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Sudan,19,Austin,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Sudan,1,Minneapolis,0,"64,733"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2009,"1,147",Sudan,19,Minneapolis,5,"79,942"
From: 01 Jan 2008,To: 31 Dec 2009,Minnesota,CY 2008,"1,120",Sudan,1,Ramsey,0,"64,733"
