textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Tamarac,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Tampa,174,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Tampa,394,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Tarpon Springs,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Tarpon Springs,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Valrico,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Valrico,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Venus,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Venus,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Vero Beach,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Vero Beach,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Virginia Gardens,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Virginia Gardens,18,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",West Palm Beach,45,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",West Palm Beach,95,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Cuba,"2,268",Winter Garden,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Cuba,"4,124",Winter Garden,5,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Dem. Rep. Congo,17,Jacksonville,17,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Dem. Rep. Congo,4,Jacksonville,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Dem. Rep. Congo,17,Miami,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Dem. Rep. Congo,4,Miami,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Equatorial Guinea,0,Jacksonville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Equatorial Guinea,2,Jacksonville,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Eritrea,4,Brandon,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Eritrea,8,Brandon,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Eritrea,4,Jacksonville,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Eritrea,8,Jacksonville,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Eritrea,4,Tampa,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Eritrea,8,Tampa,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ethiopia,60,Jacksonville,34,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ethiopia,39,Jacksonville,25,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ethiopia,60,New Port Richey,10,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ethiopia,39,New Port Richey,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ethiopia,60,Orlando,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ethiopia,39,Orlando,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ethiopia,60,Tampa,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ethiopia,39,Tampa,12,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Georgia,4,Aventura,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Georgia,0,Aventura,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Haiti,16,Immokalee,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Haiti,6,Immokalee,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Haiti,16,Orlando,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Haiti,6,Orlando,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Haiti,16,Pompano Beach,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Haiti,6,Pompano Beach,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Haiti,16,Tampa,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Haiti,6,Tampa,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Haiti,16,West Palm Beach,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Haiti,6,West Palm Beach,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Dunedin,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Dunedin,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Fern Park,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Fern Park,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Fort Lauderdale,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Fort Lauderdale,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Jacksonville,38,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Jacksonville,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Miami,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Miami,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Orlando,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Orlando,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Plantation,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Plantation,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Punta Gorda,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Punta Gorda,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Sunrise,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Sunrise,5,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Tampa,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Tampa,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iran,49,Weston,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iran,16,Weston,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Iraq,0,Jacksonville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Iraq,5,Jacksonville,5,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ivory Coast,0,Gainesville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ivory Coast,1,Gainesville,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Brandon,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Brandon,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Gainesville,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Gainesville,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Jacksonville,105,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Jacksonville,52,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Kissimmee,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Kissimmee,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,New Port Richey,39,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,New Port Richey,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Orlando,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Orlando,22,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Palm Bay,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Palm Bay,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Saint Petersburg,40,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Saint Petersburg,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Sarasota,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Sarasota,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Liberia,240,Tampa,38,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Liberia,94,Tampa,12,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Moldova,3,Palm Coast,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Moldova,0,Palm Coast,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Nepal,1,New Port Richey,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Nepal,0,New Port Richey,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,Gainesville,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,Gainesville,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,Jacksonville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,Jacksonville,86,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,North Port,5,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,North Port,12,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,Orlando,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,Orlando,22,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,Pompano Beach,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,Pompano Beach,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Russia,12,Tampa,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Russia,174,Tampa,54,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Rwanda,4,Tampa,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Rwanda,0,Tampa,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sierra Leone,18,Jacksonville,7,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sierra Leone,6,Jacksonville,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sierra Leone,18,New Port Richey,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sierra Leone,6,New Port Richey,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sierra Leone,18,Orlando,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sierra Leone,6,Orlando,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,Bradenton,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,Bradenton,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,Jacksonville,8,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,Jacksonville,24,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,New Port Richey,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,New Port Richey,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,Orlando,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,Orlando,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,Saint Petersburg,74,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,Saint Petersburg,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Somalia,149,Tampa,49,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Somalia,34,Tampa,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sudan,84,Jacksonville,55,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sudan,55,Jacksonville,39,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sudan,84,New Port Richey,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sudan,55,New Port Richey,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sudan,84,Orlando,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sudan,55,Orlando,12,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sudan,84,Saint Petersburg,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sudan,55,Saint Petersburg,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Sudan,84,Tampa,14,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Sudan,55,Tampa,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Togo,0,Tampa,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Togo,3,Tampa,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Uganda,0,Jacksonville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Uganda,1,Jacksonville,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Aventura,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Aventura,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Boca Raton,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Boca Raton,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Clearwater,14,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Clearwater,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Jacksonville,6,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Jacksonville,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Miami,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Miami,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,North Miami Beach,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,North Miami Beach,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,North Port,46,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,North Port,60,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Palm Coast,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Palm Coast,9,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Pensacola,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Pensacola,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Tarpon Springs,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Tarpon Springs,7,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Ukraine,76,Warm Mineral Springs,4,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Ukraine,90,Warm Mineral Springs,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Uzbekistan,6,Cooper City,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Uzbekistan,4,Cooper City,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Uzbekistan,6,Jacksonville,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Uzbekistan,4,Jacksonville,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Uzbekistan,6,Sunny Isles Beach,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Uzbekistan,4,Sunny Isles Beach,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Uzbekistan,6,Tamarac,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Uzbekistan,4,Tamarac,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Boca Raton,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Boca Raton,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Bradenton,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Bradenton,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Jacksonville,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Jacksonville,26,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Kissimmee,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Kissimmee,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Lake Worth,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Lake Worth,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Leesburg,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Leesburg,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Margate,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Margate,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Ocala,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Ocala,2,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Orlando,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Orlando,22,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Pensacola,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Pensacola,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Pinellas Park,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Pinellas Park,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Saint Petersburg,13,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Saint Petersburg,15,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Sarasota,1,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Sarasota,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,Tampa,12,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,Tampa,19,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2004,"3,310",Vietnam,45,West Palm Beach,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Florida,CY 2005,"4,951",Vietnam,114,West Palm Beach,5,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Alpharetta,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Alpharetta,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Atlanta,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Atlanta,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Clarkston,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Clarkston,1,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Comer,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Comer,8,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Decatur,34,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Decatur,62,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Mableton,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Mableton,6,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Roswell,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Roswell,4,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Afghanistan,38,Stone Mountain,2,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Afghanistan,86,Stone Mountain,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Azerbaijan,0,Atlanta,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Azerbaijan,3,Atlanta,3,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Belarus,3,Atlanta,3,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Belarus,6,Atlanta,0,"51,897"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2004,"2,157",Belarus,3,Riverdale,0,"56,342"
From: 01 Jan 2004,To: 31 Dec 2005,Georgia,CY 2005,"1,885",Belarus,6,Riverdale,6,"51,897"
