textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Poway,24,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Poway,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Rancho Cordova,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Rancho Cordova,11,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Rancho Cucamonga,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Rancho Cucamonga,13,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Rancho Palos Verdes,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Rancho Palos Verdes,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Rancho Santa Margarita,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Rancho Santa Margarita,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Redlands,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Redlands,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Redondo Beach,6,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Redondo Beach,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Reseda,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Reseda,5,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Richmond,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Richmond,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Riverbank,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Riverbank,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Riverside,8,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Riverside,14,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Roseville,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Roseville,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Sacramento,187,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Sacramento,329,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Salida,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Salida,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Salinas,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Salinas,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Bernardino,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Bernardino,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Bruno,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Bruno,7,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Diego,631,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Diego,490,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Dimas,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Dimas,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Fernando,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Fernando,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Francisco,6,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Francisco,9,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Jacinto,8,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Jacinto,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Jose,50,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Jose,48,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Juan Capistrano,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Juan Capistrano,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Marcos,9,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Marcos,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Mateo,7,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Mateo,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",San Ramon,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",San Ramon,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Santa Ana,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Santa Ana,2,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Santa Clara,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Santa Clara,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Santa Clarita,9,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Santa Clarita,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Santee,30,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Santee,39,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Sausalito,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Sausalito,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Seaside,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Seaside,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",South San Francisco,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",South San Francisco,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Spring Valley,98,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Spring Valley,64,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Stevenson Ranch,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Stevenson Ranch,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Sun Valley,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Sun Valley,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Sunland,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Sunland,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Sunnyvale,9,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Sunnyvale,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Temecula,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Temecula,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Torrance,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Torrance,2,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Tracy,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Tracy,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Tujunga,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Tujunga,2,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Turlock,27,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Turlock,17,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Tustin,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Tustin,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Upland,6,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Upland,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Valley Village,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Valley Village,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Villa Park,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Villa Park,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Vista,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Vista,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Walnut Creek,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Walnut Creek,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",West Covina,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",West Covina,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",West Hills,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",West Hills,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Westminster,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Westminster,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Woodland Hills,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Woodland Hills,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Iraq,"3,774",Yorba Linda,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Iraq,"3,300",Yorba Linda,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Ivory Coast,0,Fullerton,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Ivory Coast,1,Fullerton,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Jordan,1,Sacramento,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Jordan,0,Sacramento,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Kazakhstan,5,North Highlands,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Kazakhstan,0,North Highlands,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Kenya,13,Anaheim,13,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Kenya,0,Anaheim,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230","Korea, North",5,San Jose,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904","Korea, North",7,San Jose,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230","Korea, North",5,Santa Clara,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904","Korea, North",7,Santa Clara,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Kyrgyzstan,2,Sacramento,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Kyrgyzstan,7,Sacramento,7,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Laos,5,Fontana,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Laos,0,Fontana,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Liberia,0,San Leandro,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Liberia,1,San Leandro,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Carmichael,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Carmichael,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Citrus Heights,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Citrus Heights,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Folsom,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Folsom,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,North Highlands,14,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,North Highlands,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Rancho Cordova,14,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Rancho Cordova,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Roseville,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Roseville,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Moldova,75,Sacramento,38,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Moldova,14,Sacramento,9,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Nepal,4,Chino,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Nepal,0,Chino,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Nepal,4,Oakland,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Nepal,0,Oakland,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Nepal,4,Pasadena,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Nepal,0,Pasadena,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Nigeria,1,San Diego,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Nigeria,0,San Diego,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Pakistan,7,Chino,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Pakistan,10,Chino,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Pakistan,7,Sacramento,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Pakistan,10,Sacramento,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Pakistan,7,San Diego,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Pakistan,10,San Diego,2,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Palestine,17,Carmichael,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Palestine,23,Carmichael,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Palestine,17,El Cajon,10,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Palestine,23,El Cajon,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Palestine,17,Sacramento,6,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Palestine,23,Sacramento,6,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Palestine,17,San Diego,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Palestine,23,San Diego,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Republic of South Sudan,0,San Diego,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Republic of South Sudan,1,San Diego,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Banning,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Banning,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Castro Valley,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Castro Valley,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Elk Grove,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Elk Grove,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Los Angeles,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Los Angeles,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Los Gatos,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Los Gatos,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,North Highlands,3,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,North Highlands,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Redondo Beach,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Redondo Beach,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Rio Linda,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Rio Linda,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Sacramento,18,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Sacramento,2,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,San Diego,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,San Diego,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,San Francisco,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,San Francisco,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,Walnut Creek,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,Walnut Creek,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Russia,43,West Sacramento,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Russia,21,West Sacramento,3,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Rwanda,3,San Diego,2,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Rwanda,0,San Diego,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Rwanda,3,Santa Clara,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Rwanda,0,Santa Clara,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sierra Leone,0,Campbell,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sierra Leone,1,Campbell,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Anaheim,50,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Anaheim,68,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Fullerton,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Fullerton,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Hawthorne,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Hawthorne,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Inglewood,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Inglewood,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,La Mesa,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,La Mesa,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Morgan Hill,1,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Morgan Hill,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Murrieta,7,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Murrieta,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Oakland,12,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Oakland,4,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,Sacramento,6,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,Sacramento,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,San Diego,150,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,San Diego,116,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Somalia,265,San Jose,32,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Somalia,207,San Jose,18,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sri Lanka (Ceylon),20,Los Gatos,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sri Lanka (Ceylon),35,Los Gatos,0,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sri Lanka (Ceylon),20,Oakland,11,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sri Lanka (Ceylon),35,Oakland,34,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sri Lanka (Ceylon),20,Sacramento,4,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sri Lanka (Ceylon),35,Sacramento,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sudan,20,Los Angeles,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sudan,54,Los Angeles,1,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sudan,20,Oakland,0,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sudan,54,Oakland,8,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sudan,20,Sacramento,5,"66,292"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2013,"5,904",Sudan,54,Sacramento,17,"66,066"
From: 01 Jan 2012,To: 31 Dec 2013,California,CY 2012,"6,230",Sudan,20,San Diego,8,"66,292"
