textbox9,textbox2,Textbox34,,,,,,,
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Bhutan,17,Anchorage,17,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Burma,0,Anchorage,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Burma,26,Anchorage,23,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Burma,0,Kodiak,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Burma,26,Kodiak,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Eritrea,4,Anchorage,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Eritrea,0,Anchorage,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Iran,0,Juneau,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Iran,3,Juneau,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Iraq,13,Anchorage,13,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Iraq,0,Anchorage,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Palestine,7,Anchorage,7,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Palestine,0,Anchorage,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Russia,5,Anchorage,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Russia,0,Anchorage,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Somalia,29,Anchorage,29,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Somalia,45,Anchorage,45,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Sudan,3,Anchorage,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Sudan,5,Anchorage,5,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Ukraine,4,Anchorage,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Ukraine,6,Anchorage,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Ukraine,4,Eagle River,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Ukraine,6,Eagle River,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2010,107,Ukraine,4,Wasilla,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Alaska,CY 2011,102,Ukraine,6,Wasilla,4,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Afghanistan,40,Glendale,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Afghanistan,16,Glendale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Afghanistan,40,Phoenix,29,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Afghanistan,16,Phoenix,10,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Afghanistan,40,Scottsdale,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Afghanistan,16,Scottsdale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Afghanistan,40,Tucson,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Afghanistan,16,Tucson,6,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Bhutan,485,Glendale,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Bhutan,441,Glendale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Bhutan,485,Phoenix,207,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Bhutan,441,Phoenix,205,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Bhutan,485,Tucson,273,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Bhutan,441,Tucson,236,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burma,611,Glendale,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burma,429,Glendale,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burma,611,Phoenix,567,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burma,429,Phoenix,392,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burma,611,Scottsdale,7,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burma,429,Scottsdale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burma,611,Tempe,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burma,429,Tempe,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burma,611,Tucson,31,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burma,429,Tucson,35,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burundi,41,Phoenix,27,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burundi,15,Phoenix,13,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Burundi,41,Tucson,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Burundi,15,Tucson,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Central African Republic,9,Phoenix,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Central African Republic,17,Phoenix,15,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Central African Republic,9,Tucson,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Central African Republic,17,Tucson,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Chad,3,Phoenix,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Chad,0,Phoenix,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Chad,3,Tucson,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Chad,0,Tucson,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",China,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",China,3,Phoenix,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Colombia,2,Phoenix,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Colombia,0,Phoenix,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Congo,13,Phoenix,5,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Congo,2,Phoenix,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Congo,13,Tucson,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Congo,2,Tucson,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Cuba,101,Glendale,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Cuba,67,Glendale,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Cuba,101,Phoenix,84,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Cuba,67,Phoenix,50,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Cuba,101,Tucson,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Cuba,67,Tucson,16,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Dem. Rep. Congo,195,Glendale,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Dem. Rep. Congo,141,Glendale,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Dem. Rep. Congo,195,Peoria,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Dem. Rep. Congo,141,Peoria,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Dem. Rep. Congo,195,Phoenix,169,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Dem. Rep. Congo,141,Phoenix,99,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Dem. Rep. Congo,195,Tucson,24,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Dem. Rep. Congo,141,Tucson,40,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Eritrea,151,Laveen,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Eritrea,118,Laveen,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Eritrea,151,Phoenix,104,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Eritrea,118,Phoenix,60,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Eritrea,151,Scottsdale,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Eritrea,118,Scottsdale,5,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Eritrea,151,Tucson,44,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Eritrea,118,Tucson,53,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Ethiopia,28,Glendale,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Ethiopia,19,Glendale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Ethiopia,28,Phoenix,19,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Ethiopia,19,Phoenix,18,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Ethiopia,28,Tucson,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Ethiopia,19,Tucson,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Gabon,0,Tucson,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Gabon,1,Tucson,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Honduras,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Honduras,3,Phoenix,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",India,1,Phoenix,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",India,1,Phoenix,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",India,1,Tucson,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",India,1,Tucson,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Chandler,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Chandler,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Gilbert,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Gilbert,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Glendale,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Glendale,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Goodyear,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Goodyear,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Mesa,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Mesa,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Paradise Valley,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Paradise Valley,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Peoria,2,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Peoria,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Phoenix,66,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Phoenix,37,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Scottsdale,7,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Scottsdale,5,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Surprise,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Surprise,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Tempe,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Tempe,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iran,107,Tucson,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iran,54,Tucson,8,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Anthem,16,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Anthem,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Avondale,6,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Avondale,5,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Buckeye,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Buckeye,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Bullhead City,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Bullhead City,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Chandler,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Chandler,7,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Gilbert,37,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Gilbert,4,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Glendale,94,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Glendale,33,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Goodyear,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Goodyear,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Kingman,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Kingman,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Laveen,3,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Laveen,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Maricopa,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Maricopa,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Mesa,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Mesa,8,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Peoria,41,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Peoria,12,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Phoenix,577,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Phoenix,226,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Queen Creek,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Queen Creek,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Scottsdale,11,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Scottsdale,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Sierra Vista,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Sierra Vista,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Surprise,14,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Surprise,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Tempe,12,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Tempe,8,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Tucson,181,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Tucson,33,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Iraq,"1,042",Youngtown,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Iraq,344,Youngtown,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Jordan,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Jordan,1,Phoenix,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Kazakhstan,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Kazakhstan,2,Phoenix,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155","Korea, North",1,Phoenix,1,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961","Korea, North",0,Phoenix,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Kuwait,9,Tucson,9,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Kuwait,0,Tucson,0,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Lebanon,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Lebanon,1,Phoenix,1,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Liberia,4,Phoenix,4,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Liberia,2,Phoenix,2,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Pakistan,0,Phoenix,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Pakistan,10,Phoenix,3,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Pakistan,0,Tucson,0,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Pakistan,10,Tucson,7,"51,458"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2010,"3,155",Palestine,45,Phoenix,8,"71,361"
From: 01 Jan 2010,To: 31 Dec 2011,Arizona,CY 2011,"1,961",Palestine,12,Phoenix,7,"51,458"
